Entry Name,Species,Level,Happiness,Item,AI Role,Is Key Strategic Pokemon,IVs HP,IVs Attack,IVs Defense,IVs Sp.Atk,IVs Sp.Def,IVs Speed,EVs HP,EVs Attack,EVs Defense,EVs Sp.Atk,EVs Sp.Def,EVs Speed,Moves 1,Moves 2,Moves 3,Moves 4,Can Fill Combo A Role 1,Can Fill Combo A Role 2,Can Fill Combo B Role 1,Can Fill Combo B Role 2,Use species second ability,Gender,Nature,Use Random Nature and Gender
POLIWRATH - 676,POLIWRATH (62),45,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,HYDRO PUMP (56),HELPING HAND (270),RAIN DANCE (240),BRICK BREAK (280),false,true,false,false,false,Male (0),Hardy (0),false
MR. MIME - 677,MR. MIME (122),45,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PSYCHIC (94),FOLLOW ME (266),ENCORE (227),THUNDERPUNCH (9),true,false,false,false,false,Male (0),Hardy (0),false
GLALIE - 678,GLALIE (347),41,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,ICE BEAM (58),HAIL (258),CRUNCH (242),ICY WIND (196),false,false,false,false,false,Male (0),Hardy (0),false
AMPHAROS - 679,AMPHAROS (181),44,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,COTTON SPORE (178),THUNDERBOLT (85),LIGHT SCREEN (113),GROWL (45),false,false,false,false,false,Male (0),Bashful (18),false
BRELOOM - 680,BRELOOM (307),42,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SPORE (147),FOCUS PUNCH (264),SKY UPPERCUT (327),MACH PUNCH (183),false,false,false,false,false,Female (1),Docile (6),false
DONPHAN - 681,DONPHAN (232),44,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,ROLLOUT (205),RAPID SPIN (229),FLAIL (175),DEFENSE CURL (111),false,false,false,false,false,Male (0),Serious (12),false
DUGTRIO - 682,DUGTRIO (51),43,0,SOFT SAND (203),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,EARTHQUAKE (89),CHARM (204),SANDSTORM (201),TRI ATTACK (161),false,false,false,false,false,Male (0),Hardy (0),false
NINJASK - 683,NINJASK (302),45,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PROTECT (182),AERIAL ACE (332),SILVER WIND (318),DIG (91),false,false,false,false,false,Female (1),Docile (6),false
MANECTRIC - 684,MANECTRIC (338),47,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,THUNDER (87),REFRESH (287),RAIN DANCE (240),BITE (44),true,false,true,false,true,Male (0),Hardy (0),false
SALAMENCE - 685,SALAMENCE (397),51,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,DRAGON CLAW (337),REFRESH (287),DRAGON DANCE (349),AERIAL ACE (332),false,false,false,false,false,Male (0),Hardy (0),false
FLYGON - 686,FLYGON (334),45,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,FLAMETHROWER (53),DRAGONBREATH (225),CRUNCH (242),DOUBLE-EDGE (38),false,false,false,false,true,Male (0),Quirky (24),false
MAROWAK - 687,MAROWAK (105),47,0,THICK CLUB (224),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,EARTHQUAKE (89),SING (47),SWORDS DANCE (14),ROCK SLIDE (157),false,true,false,true,false,Male (0),Hardy (0),false
LAPRAS - 688,LAPRAS (131),47,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,HYDRO PUMP (56),HEAL BELL (215),RAIN DANCE (240),BLIZZARD (59),false,false,false,false,false,Male (0),Hardy (0),false
CORSOLA - 689,CORSOLA (222),44,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,MIRROR COAT (243),ROCK BLAST (350),REFLECT (115),BUBBLEBEAM (61),false,false,false,false,false,Female (1),Bashful (18),false
TENTACRUEL - 690,TENTACRUEL (73),44,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,BARRIER (112),WRAP (35),MIRROR COAT (243),BUBBLEBEAM (61),false,false,false,false,false,Male (0),Docile (6),false
CRADILY - 691,CRADILY (389),44,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,MIRROR COAT (243),ANCIENTPOWER (246),INGRAIN (275),AMNESIA (133),false,false,false,false,false,Female (1),Docile (6),false
MILOTIC - 692,MILOTIC (329),44,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,RECOVER (105),TWISTER (239),MIRROR COAT (243),WATER PULSE (352),false,false,false,false,false,Male (0),Serious (12),false
GYARADOS - 693,GYARADOS (130),42,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,DRAGON RAGE (82),WATER PULSE (352),HYPER BEAM (63),THRASH (37),false,false,false,false,false,Male (0),Serious (12),false
SHIFTRY - 694,SHIFTRY (300),44,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,FAKE OUT (252),GIGA DRAIN (202),SHADOW BALL (247),GROWTH (74),false,false,false,false,false,Male (0),Bashful (18),false
GRANBULL - 695,GRANBULL (210),44,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,BITE (44),CHARM (204),BODY SLAM (34),SCARY FACE (184),false,false,false,false,false,Female (1),Serious (12),false
MILTANK - 696,MILTANK (241),44,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,BODY SLAM (34),SHADOW BALL (247),BRICK BREAK (280),MILK DRINK (208),false,false,false,false,false,Female (1),Bashful (18),false
ARMALDO - 697,ARMALDO (391),41,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,MUD SPORT (300),METAL CLAW (232),WATER PULSE (352),SLASH (163),false,false,false,false,false,Male (0),Quirky (24),false
SLAKING - 698,SLAKING (366),43,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,HYPER BEAM (63),FLAMETHROWER (53),SHADOW BALL (247),AMNESIA (133),false,false,false,false,false,Female (1),Quirky (24),false
LUGIA - 699,LUGIA (249),53,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PSYCHO BOOST (354),FEATHERDANCE (297),EARTHQUAKE (89),HYDRO PUMP (56),false,false,false,false,false,Genderless (2),Hardy (0),false
RHYDON - 700,RHYDON (112),47,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,MEGAHORN (224),HELPING HAND (270),SCARY FACE (184),EARTHQUAKE (89),false,true,false,true,false,Male (0),Hardy (0),false
MOLTRES - 701,MOLTRES (146),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,EXTRASENSORY (326),MORNING SUN (234),WILL-O-WISP (261),FLAMETHROWER (53),true,false,true,false,false,Genderless (2),Hardy (0),false
EXEGGUTOR - 702,EXEGGUTOR (103),47,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PSYCHIC (94),REFRESH (287),HYPNOSIS (95),ANCIENTPOWER (246),false,true,false,false,false,Male (0),Hardy (0),false
TAUROS - 703,TAUROS (128),47,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,EARTHQUAKE (89),REFRESH (287),TAIL WHIP (39),BODY SLAM (34),true,true,true,false,false,Male (0),Hardy (0),false
ARTICUNO - 704,ARTICUNO (144),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,EXTRASENSORY (326),HEAL BELL (215),HAZE (114),ICE BEAM (58),false,false,false,false,false,Genderless (2),Hardy (0),false
ZAPDOS - 705,ZAPDOS (145),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,EXTRASENSORY (326),BATON PASS (226),METAL SOUND (319),THUNDERBOLT (85),false,false,false,false,false,Genderless (2),Hardy (0),false
MANECTRIC - 706,MANECTRIC (338),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,THUNDERBOLT (85),CRUNCH (242),QUICK ATTACK (98),IRON TAIL (231),false,false,false,false,true,Male (0),Docile (6),false
SWELLOW - 707,SWELLOW (305),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,AERIAL ACE (332),STEEL WING (211),FACADE (263),MUD-SLAP (189),false,false,false,false,false,Male (0),Bashful (18),false
STARMIE - 708,STARMIE (121),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PSYCHIC (94),THUNDERBOLT (85),ICE BEAM (58),SWIFT (129),false,false,false,false,false,Genderless (2),Serious (12),false
GRANBULL - 709,GRANBULL (210),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,EARTHQUAKE (89),SHADOW BALL (247),BRICK BREAK (280),DOUBLE-EDGE (38),false,false,false,false,false,Male (0),Hardy (0),false
ALTARIA - 710,ALTARIA (359),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,DRAGONBREATH (225),EARTHQUAKE (89),AERIAL ACE (332),STEEL WING (211),false,false,false,false,false,Female (1),Quirky (24),false
AERODACTYL - 711,AERODACTYL (142),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,EARTHQUAKE (89),ANCIENTPOWER (246),AERIAL ACE (332),DOUBLE-EDGE (38),false,false,false,false,false,Male (0),Quirky (24),false
ALTARIA - 712,ALTARIA (359),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,AERIAL ACE (332),DRAGON DANCE (349),DRAGONBREATH (225),TAKE DOWN (36),false,false,false,false,false,Female (1),Hardy (0),false
MILOTIC - 713,MILOTIC (329),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,ICE BEAM (58),ATTRACT (213),HYDRO PUMP (56),RAIN DANCE (240),false,false,false,false,false,Male (0),Serious (12),false
PELIPPER - 714,PELIPPER (310),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,AERIAL ACE (332),SHOCK WAVE (351),SURF (57),PROTECT (182),false,false,false,false,false,Female (1),Hardy (0),false
HOUNDOUR - 715,HOUNDOUR (228),17,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,FAINT ATTACK (185),CHARM (204),EMBER (52),ROAR (46),false,false,false,false,true,Male (0),Hardy (0),false
MAGCARGO - 716,MAGCARGO (219),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,OVERHEAT (315),BODY SLAM (34),ROCK SLIDE (157),LIGHT SCREEN (113),false,false,false,false,false,Male (0),Docile (6),false
CAMERUPT - 717,CAMERUPT (340),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,REST (156),SLEEP TALK (214),ERUPTION (284),DIG (91),false,false,false,false,false,Female (1),Hardy (0),false
KINGDRA - 718,KINGDRA (230),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,RAIN DANCE (240),WATERFALL (127),ICE BEAM (58),HYPER BEAM (63),false,false,false,false,false,Male (0),Quirky (24),false
SEAKING - 719,SEAKING (119),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,RAIN DANCE (240),WATERFALL (127),ICE BEAM (58),HORN DRILL (32),false,false,false,false,false,Female (1),Serious (12),false
METAGROSS - 720,METAGROSS (400),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,METEOR MASH (309),PSYCHIC (94),EARTHQUAKE (89),SHADOW BALL (247),false,false,false,false,false,Genderless (2),Hardy (0),false
SPHEAL - 721,SPHEAL (341),17,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,AURORA BEAM (62),CHARM (204),WATER GUN (55),MUD-SLAP (189),false,false,false,false,false,Male (0),Hardy (0),false
BALTOY - 722,BALTOY (318),17,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,ROCK TOMB (317),REFRESH (287),MUD-SLAP (189),PSYBEAM (60),false,false,false,false,false,Genderless (2),Hardy (0),false
NOCTOWL - 723,NOCTOWL (164),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PSYCHIC (94),AERIAL ACE (332),SWIFT (129),REFLECT (115),false,false,false,false,true,Male (0),Quirky (24),false
SLAKING - 724,SLAKING (366),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,EARTHQUAKE (89),SHADOW BALL (247),BRICK BREAK (280),AERIAL ACE (332),false,false,false,false,false,Male (0),Hardy (0),false
MAREEP - 725,MAREEP (179),17,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,BODY SLAM (34),HEAL BELL (215),THUNDERSHOCK (84),THUNDER WAVE (86),false,false,false,false,false,Male (0),Hardy (0),false
MANECTRIC - 726,MANECTRIC (338),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,RAIN DANCE (240),SWIFT (129),THUNDER WAVE (86),THUNDER (87),false,false,false,false,false,Male (0),Quirky (24),false
LANTURN - 727,LANTURN (171),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,CONFUSE RAY (109),THUNDER (87),HYDRO PUMP (56),THUNDER WAVE (86),false,false,false,false,false,Female (1),Serious (12),false
MAGNETON - 728,MAGNETON (82),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SWIFT (129),THUNDER (87),THUNDER WAVE (86),METAL SOUND (319),false,false,false,false,true,Genderless (2),Hardy (0),false
WEEZING - 729,WEEZING (110),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SHADOW BALL (247),SWAGGER (207),TOXIC (92),SLUDGE BOMB (188),false,false,false,false,false,Female (1),Serious (12),false
MUK - 730,MUK (89),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SLUDGE BOMB (188),TOXIC (92),SWAGGER (207),MINIMIZE (107),false,false,false,false,true,Male (0),Docile (6),false
GULPIN - 731,GULPIN (367),17,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SHOCK WAVE (351),SING (47),SLUDGE (124),TOXIC (92),false,false,false,false,false,Male (0),Hardy (0),false
TENTACRUEL - 732,TENTACRUEL (73),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,HYDRO PUMP (56),BARRIER (112),SLUDGE BOMB (188),GIGA DRAIN (202),false,false,false,false,true,Female (1),Hardy (0),false
GOLBAT - 733,GOLBAT (42),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,BITE (44),SWAGGER (207),SLUDGE BOMB (188),SHADOW BALL (247),false,false,false,false,false,Female (1),Hardy (0),false
VILEPLUME - 734,VILEPLUME (45),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SUNNY DAY (241),SOLARBEAM (76),STUN SPORE (78),SLUDGE BOMB (188),false,false,false,false,false,Male (0),Docile (6),false
CACTURNE - 735,CACTURNE (345),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SUNNY DAY (241),NEEDLE ARM (302),SOLARBEAM (76),FAINT ATTACK (185),false,false,false,false,false,Female (1),Quirky (24),false
BRELOOM - 736,BRELOOM (307),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,LEECH SEED (73),SOLARBEAM (76),BRICK BREAK (280),IRON TAIL (231),false,false,false,false,false,Female (1),Hardy (0),false
LOMBRE - 737,LOMBRE (296),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,HYDRO PUMP (56),UPROAR (253),THIEF (168),WATER SPORT (346),false,false,false,false,false,Male (0),Hardy (0),false
FORRETRESS - 738,FORRETRESS (205),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SPIKES (191),EXPLOSION (153),BIDE (117),RAPID SPIN (229),false,false,false,false,false,Male (0),Serious (12),false
SEEDOT - 739,SEEDOT (298),17,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,GIGA DRAIN (202),REFRESH (287),BULLET SEED (331),SECRET POWER (290),false,false,false,false,false,Male (0),Hardy (0),false
MAGCARGO - 740,MAGCARGO (219),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,OVERHEAT (315),BODY SLAM (34),ROCK SLIDE (157),LIGHT SCREEN (113),false,false,false,false,false,Male (0),Docile (6),false
CAMERUPT - 741,CAMERUPT (340),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,REST (156),SLEEP TALK (214),ERUPTION (284),DIG (91),false,false,false,false,false,Female (1),Hardy (0),false
KINGDRA - 742,KINGDRA (230),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,RAIN DANCE (240),WATERFALL (127),ICE BEAM (58),HYPER BEAM (63),false,false,false,false,false,Male (0),Quirky (24),false
SEAKING - 743,SEAKING (119),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,RAIN DANCE (240),WATERFALL (127),ICE BEAM (58),HORN DRILL (32),false,false,false,false,false,Female (1),Serious (12),false
METAGROSS - 744,METAGROSS (400),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,METEOR MASH (309),PSYCHIC (94),EARTHQUAKE (89),SHADOW BALL (247),false,false,false,false,false,Genderless (2),Hardy (0),false
NOCTOWL - 745,NOCTOWL (164),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PSYCHIC (94),AERIAL ACE (332),SWIFT (129),REFLECT (115),false,false,false,false,true,Male (0),Quirky (24),false
SLAKING - 746,SLAKING (366),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,EARTHQUAKE (89),SHADOW BALL (247),BRICK BREAK (280),AERIAL ACE (332),false,false,false,false,false,Male (0),Hardy (0),false
MANECTRIC - 747,MANECTRIC (338),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,RAIN DANCE (240),SWIFT (129),THUNDER WAVE (86),THUNDER (87),false,false,false,false,false,Male (0),Quirky (24),false
LANTURN - 748,LANTURN (171),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,CONFUSE RAY (109),THUNDER (87),HYDRO PUMP (56),THUNDER WAVE (86),false,false,false,false,false,Female (1),Serious (12),false
MAGNETON - 749,MAGNETON (82),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SWIFT (129),THUNDER (87),THUNDER WAVE (86),METAL SOUND (319),false,false,false,false,true,Genderless (2),Hardy (0),false
WEEZING - 750,WEEZING (110),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SHADOW BALL (247),SWAGGER (207),TOXIC (92),SLUDGE BOMB (188),false,false,false,false,false,Female (1),Serious (12),false
MUK - 751,MUK (89),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SLUDGE BOMB (188),TOXIC (92),SWAGGER (207),MINIMIZE (107),false,false,false,false,true,Male (0),Docile (6),false
TENTACRUEL - 752,TENTACRUEL (73),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,HYDRO PUMP (56),BARRIER (112),SLUDGE BOMB (188),GIGA DRAIN (202),false,false,false,false,true,Female (1),Hardy (0),false
GOLBAT - 753,GOLBAT (42),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,BITE (44),SWAGGER (207),SLUDGE BOMB (188),SHADOW BALL (247),false,false,false,false,false,Female (1),Hardy (0),false
VILEPLUME - 754,VILEPLUME (45),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SUNNY DAY (241),SOLARBEAM (76),STUN SPORE (78),SLUDGE BOMB (188),false,false,false,false,false,Male (0),Docile (6),false
CACTURNE - 755,CACTURNE (345),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SUNNY DAY (241),NEEDLE ARM (302),SOLARBEAM (76),FAINT ATTACK (185),false,false,false,false,false,Female (1),Quirky (24),false
BRELOOM - 756,BRELOOM (307),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,LEECH SEED (73),SOLARBEAM (76),BRICK BREAK (280),IRON TAIL (231),false,false,false,false,false,Female (1),Hardy (0),false
LOMBRE - 757,LOMBRE (296),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,HYDRO PUMP (56),UPROAR (253),THIEF (168),WATER SPORT (346),false,false,false,false,false,Male (0),Hardy (0),false
FORRETRESS - 758,FORRETRESS (205),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SPIKES (191),EXPLOSION (153),BIDE (117),RAPID SPIN (229),false,false,false,false,false,Male (0),Serious (12),false
GARDEVOIR - 759,GARDEVOIR (394),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,FIRE PUNCH (7),PSYCHIC (94),THUNDERPUNCH (9),ICE PUNCH (8),false,false,false,false,true,Female (1),Serious (12),false
GRANBULL - 760,GRANBULL (210),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,BITE (44),SHADOW BALL (247),BRICK BREAK (280),SCARY FACE (184),false,false,false,false,false,Male (0),Quirky (24),false
SHIFTRY - 761,SHIFTRY (300),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SUNNY DAY (241),SHADOW BALL (247),AERIAL ACE (332),SOLARBEAM (76),false,false,false,false,false,Male (0),Docile (6),false
HOUNDOOM - 762,HOUNDOOM (229),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,BITE (44),FLAMETHROWER (53),SLUDGE BOMB (188),SOLARBEAM (76),false,false,false,false,true,Female (1),Hardy (0),false
BANETTE - 763,BANETTE (378),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,THUNDERBOLT (85),SHADOW BALL (247),WILL-O-WISP (261),PSYCHIC (94),false,false,false,false,false,Female (1),Hardy (0),false
LEDIAN - 764,LEDIAN (166),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,AERIAL ACE (332),THUNDERPUNCH (9),PSYBEAM (60),LIGHT SCREEN (113),false,false,false,false,true,Female (1),Docile (6),false
OCTILLERY - 765,OCTILLERY (224),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SLUDGE BOMB (188),OCTAZOOKA (190),PSYCHIC (94),ICE BEAM (58),false,false,false,false,false,Male (0),Quirky (24),false
TOGETIC - 766,TOGETIC (176),50,255,None (0),"なし"  (0),0,0,0,0,0,0,0,0,0,0,0,0,0,YAWN (281),SWEET KISS (186),RETURN (216),SWIFT (129),false,false,false,false,true,Female (1),Bashful (18),false
MAGCARGO - 767,MAGCARGO (219),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,ROCK SLIDE (157),FLAMETHROWER (53),BODY SLAM (34),YAWN (281),false,false,false,false,true,Female (1),Hardy (0),false
XATU - 768,XATU (178),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,AERIAL ACE (332),LIGHT SCREEN (113),PSYCHIC (94),SHADOW BALL (247),false,false,false,false,false,Female (1),Bashful (18),false
VILEPLUME - 769,VILEPLUME (45),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,GIGA DRAIN (202),STUN SPORE (78),SLUDGE BOMB (188),DOUBLE-EDGE (38),false,false,false,false,false,Female (1),Quirky (24),false
LINOONE - 770,LINOONE (289),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,HEADBUTT (29),SHADOW BALL (247),DIG (91),IRON TAIL (231),false,false,false,false,false,Female (1),Hardy (0),false
EXPLOUD - 771,EXPLOUD (372),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,UPROAR (253),SHOCK WAVE (351),BRICK BREAK (280),FLAMETHROWER (53),false,false,false,false,false,Male (0),Docile (6),false
AIPOM - 772,AIPOM (190),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SCRATCH (10),BRICK BREAK (280),SHADOW BALL (247),AERIAL ACE (332),false,false,false,false,false,Male (0),Bashful (18),false
DUNSPARCE - 773,DUNSPARCE (206),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,TAKE DOWN (36),SHADOW BALL (247),DIG (91),IRON TAIL (231),false,false,false,false,false,Female (1),Quirky (24),false
PILOSWINE - 774,PILOSWINE (221),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,EARTHQUAKE (89),BLIZZARD (59),HYPER BEAM (63),ROCK TOMB (317),false,false,false,false,false,Female (1),Hardy (0),false
SALAMENCE - 775,SALAMENCE (397),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,AERIAL ACE (332),BRICK BREAK (280),DRAGON CLAW (337),CRUNCH (242),false,false,false,false,false,Female (1),Docile (6),false
MURKROW - 776,MURKROW (198),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,FAINT ATTACK (185),SHADOW BALL (247),STEEL WING (211),AERIAL ACE (332),false,false,false,false,false,Male (0),Bashful (18),false
GOREBYSS - 777,GOREBYSS (375),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,HYDRO PUMP (56),SHADOW BALL (247),ICE BEAM (58),PSYCHIC (94),false,false,false,false,false,Female (1),Quirky (24),false
MACHAMP - 778,MACHAMP (68),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,CROSS CHOP (238),DIG (91),FLAMETHROWER (53),ROCK TOMB (317),false,false,false,false,false,Male (0),Hardy (0),false
TENTACRUEL - 779,TENTACRUEL (73),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,HYDRO PUMP (56),SLUDGE BOMB (188),ICE BEAM (58),GIGA DRAIN (202),false,false,false,false,true,Male (0),Docile (6),false
LUDICOLO - 780,LUDICOLO (297),57,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,RAIN DANCE (240),GIGA DRAIN (202),HYDRO PUMP (56),FAKE OUT (252),false,false,false,false,false,Male (0),Hardy (0),false
LUDICOLO - 781,LUDICOLO (297),57,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,RAIN DANCE (240),GIGA DRAIN (202),HYDRO PUMP (56),COUNTER (68),false,false,false,false,false,Male (0),Bashful (18),false
LUDICOLO - 782,LUDICOLO (297),57,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,RAIN DANCE (240),GIGA DRAIN (202),WATERFALL (127),BRICK BREAK (280),false,false,false,false,false,Female (1),Serious (12),false
