Entry Name,Level up Rate,Catch Rate,Gender Ratio,Exp yield,Base Happiness,Height,Weight,Cry ID,Unknown 1,Unknown 2,National Dex Index,Hoenn dex regional id,Name ID,Species Name ID,Unknown 3,Unknown 4,Unknown 5,Model ID,Types 1,Types 2,Abilities 1,Abilities 2,TM01 FOCUS PUNCH,TM02 DRAGON CLAW,TM03 WATER PULSE,TM04 CALM MIND,TM05 ROAR,TM06 TOXIC,TM07 HAIL,TM08 BULK UP,TM09 BULLET SEED,TM10 HIDDEN POWER,TM11 SUNNY DAY,TM12 TAUNT,TM13 ICE BEAM,TM14 BLIZZARD,TM15 HYPER BEAM,TM16 LIGHT SCREEN,TM17 PROTECT,TM18 RAIN DANCE,TM19 GIGA DRAIN,TM20 SAFEGUARD,TM21 FRUSTRATION,TM22 SOLARBEAM,TM23 IRON TAIL,TM24 THUNDERBOLT,TM25 THUNDER,TM26 EARTHQUAKE,TM27 RETURN,TM28 DIG,TM29 PSYCHIC,TM30 SHADOW BALL,TM31 BRICK BREAK,TM32 DOUBLE TEAM,TM33 REFLECT,TM34 SHOCK WAVE,TM35 FLAMETHROWER,TM36 SLUDGE BOMB,TM37 SANDSTORM,TM38 FIRE BLAST,TM39 ROCK TOMB,TM40 AERIAL ACE,TM41 TORMENT,TM42 FACADE,TM43 SECRET POWER,TM44 REST,TM45 ATTRACT,TM46 THIEF,TM47 STEEL WING,TM48 SKILL SWAP,TM49 SNATCH,TM50 OVERHEAT,HM01 CUT,HM02 FLY,HM03 SURF,HM04 STRENGTH,HM05 FLASH,HM06 ROCK SMASH,HM07 WATERFALL,HM08 DIVE,TutorMove08 BODY SLAM,TutorMove11 DOUBLE-EDGE,TutorMove03 SEISMIC TOSS,TutorMove01 MIMIC,TutorMove06 DREAM EATER,TutorMove02 THUNDER WAVE,TutorMove05 SUBSTITUTE,TutorMove04 ICY WIND,TutorMove07 SWAGGER,TutorMove10 SKY ATTACK,TutorMove12 SELFDESTRUCT,TutorMove09 NIGHTMARE,Wild Items 1,Wild Items 2,Egg Moves 1,Egg Moves 2,Egg Moves 3,Egg Moves 4,Egg Moves 5,Egg Moves 6,Egg Moves 7,Egg Moves 8,Base Stats HP,Base Stats Attack,Base Stats Defense,Base Stats Sp.Atk,Base Stats Sp.Def,Base Stats Speed,EV Yields HP,EV Yields Attack,EV Yields Defense,EV Yields Sp.Atk,EV Yields Sp.Def,EV Yields Speed,Evolutions 1 Evolution Method,Evolutions 1 Evolution Condition,Evolutions 1 Evolved Form,Evolutions 2 Evolution Method,Evolutions 2 Evolution Condition,Evolutions 2 Evolved Form,Evolutions 3 Evolution Method,Evolutions 3 Evolution Condition,Evolutions 3 Evolved Form,Evolutions 4 Evolution Method,Evolutions 4 Evolution Condition,Evolutions 4 Evolved Form,Evolutions 5 Evolution Method,Evolutions 5 Evolution Condition,Evolutions 5 Evolved Form,Level Up Moves 1 Level,Level Up Moves 1 Move,Level Up Moves 2 Level,Level Up Moves 2 Move,Level Up Moves 3 Level,Level Up Moves 3 Move,Level Up Moves 4 Level,Level Up Moves 4 Move,Level Up Moves 5 Level,Level Up Moves 5 Move,Level Up Moves 6 Level,Level Up Moves 6 Move,Level Up Moves 7 Level,Level Up Moves 7 Move,Level Up Moves 8 Level,Level Up Moves 8 Move,Level Up Moves 9 Level,Level Up Moves 9 Move,Level Up Moves 10 Level,Level Up Moves 10 Move,Level Up Moves 11 Level,Level Up Moves 11 Move,Level Up Moves 12 Level,Level Up Moves 12 Move,Level Up Moves 13 Level,Level Up Moves 13 Move,Level Up Moves 14 Level,Level Up Moves 14 Move,Level Up Moves 15 Level,Level Up Moves 15 Move,Level Up Moves 16 Level,Level Up Moves 16 Move,Level Up Moves 17 Level,Level Up Moves 17 Move,Level Up Moves 18 Level,Level Up Moves 18 Move,Level Up Moves 19 Level,Level Up Moves 19 Move,Regular Sprites Pokedex Colour ID,Regular Sprites Face ID,Regular Sprites Purify Chamber Image ID,Shiny Sprites Pokedex Colour ID,Shiny Sprites Face ID,Shiny Sprites Purify Chamber Image ID
MEDITITE  - 356,Standard (0),180,50% Male (127),91,70 (0x46),6,112,769 (0x301),307 (0x133),1360 (0x550),307,76,MEDITITE (0x51B),MEDITATE (0x6D7),0 (0x0),337 (0x151),723 (0x2D3),pkx_asanan.fsys (356),FIGHT (1),PSYCHC (14),PURE POWER (74),None (0),TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,None (0),None (0),FIRE PUNCH (7),THUNDERPUNCH (9),ICE PUNCH (8),FORESIGHT (193),FAKE OUT (252),BATON PASS (226),DYNAMICPUNCH (223),None (0),30,40,55,40,55,60,0,0,0,0,0,1,Level Up (4),37 (0x25),MEDICHAM (357),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,BIDE (117),4,MEDITATE (96),9,CONFUSION (93),12,DETECT (197),18,HIDDEN POWER (237),22,MIND READER (170),28,CALM MIND (347),32,HI JUMP KICK (136),38,PSYCH UP (244),42,REVERSAL (179),48,RECOVER (105),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),2 (0x2),face356.gtx Regular (331),poke_dance.fsys -> asanan.atx (0x17F53200),2 (0x2),face356.gtx Shiny (717),poke_dance.fsys -> asanan_c.atx (0x17F63200)
MEDICHAM  - 357,Standard (0),90,50% Male (127),153,70 (0x46),13,315,770 (0x302),308 (0x134),1360 (0x550),308,77,MEDICHAM (0x51C),MEDITATE (0x6D7),0 (0x0),338 (0x152),724 (0x2D4),pkx_charem.fsys (357),FIGHT (1),PSYCHC (14),PURE POWER (74),None (0),TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,None (0),None (0),FIRE PUNCH (7),THUNDERPUNCH (9),ICE PUNCH (8),FORESIGHT (193),FAKE OUT (252),BATON PASS (226),DYNAMICPUNCH (223),None (0),60,60,75,60,75,80,0,0,0,0,0,2,None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,FIRE PUNCH (7),1,THUNDERPUNCH (9),1,ICE PUNCH (8),1,BIDE (117),1,MEDITATE (96),1,CONFUSION (93),1,DETECT (197),4,MEDITATE (96),9,CONFUSION (93),12,DETECT (197),18,HIDDEN POWER (237),22,MIND READER (170),28,CALM MIND (347),32,HI JUMP KICK (136),40,PSYCH UP (244),46,REVERSAL (179),54,RECOVER (105),0,None (0),0,None (0),1 (0x1),face357.gtx Regular (332),poke_dance.fsys -> charem.atx (0x1BDB3200),1 (0x1),face357.gtx Shiny (718),poke_dance.fsys -> charem_c.atx (0x1BDC3200)
SWABLU  - 358,Very Fast (1),255,50% Male (127),74,70 (0x46),4,12,795 (0x31B),333 (0x14D),1358 (0x54E),333,121,SWABLU (0x535),COTTON BIRD (0x6EF),0 (0x0),339 (0x153),725 (0x2D5),pkx_tyltto.fsys (358),NORMAL (0),FLYING (2),NATURAL CURE (30),None (0),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,None (0),None (0),AGILITY (97),HAZE (114),PURSUIT (228),RAGE (99),None (0),None (0),None (0),None (0),45,40,60,40,75,50,0,0,0,0,1,0,Level Up (4),35 (0x23),ALTARIA (359),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,PECK (64),1,GROWL (45),8,ASTONISH (310),11,SING (47),18,FURY ATTACK (31),21,SAFEGUARD (219),28,MIST (54),31,TAKE DOWN (36),38,MIRROR MOVE (119),41,REFRESH (287),48,PERISH SONG (195),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),2 (0x2),face358.gtx Regular (333),poke_dance.fsys -> tyltto.atx (0x1E4A3200),2 (0x2),face358.gtx Shiny (719),poke_dance.fsys -> tyltto_c.atx (0x1E4B3200)
ALTARIA  - 359,Very Fast (1),45,50% Male (127),188,70 (0x46),11,206,796 (0x31C),334 (0x14E),1360 (0x550),334,122,ALTARIA (0x536),HUMMING (0x6A8),0 (0x0),340 (0x154),726 (0x2D6),pkx_tyltalis.fsys (359),DRAGON (16),FLYING (2),NATURAL CURE (30),None (0),FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,None (0),None (0),AGILITY (97),HAZE (114),PURSUIT (228),RAGE (99),None (0),None (0),None (0),None (0),75,70,90,70,105,80,0,0,0,0,2,0,None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,PECK (64),1,GROWL (45),1,ASTONISH (310),1,SING (47),8,ASTONISH (310),11,SING (47),18,FURY ATTACK (31),21,SAFEGUARD (219),28,MIST (54),31,TAKE DOWN (36),35,DRAGONBREATH (225),40,DRAGON DANCE (349),45,REFRESH (287),54,PERISH SONG (195),59,SKY ATTACK (143),0,None (0),0,None (0),0,None (0),0,None (0),2 (0x2),face359.gtx Regular (334),poke_dance.fsys -> tyltalis.atx (0x1E483200),2 (0x2),face359.gtx Shiny (720),poke_dance.fsys -> tyltalis_c.atx (0x1E493200)
WYNAUT  - 360,Standard (0),125,50% Male (127),44,70 (0x46),6,140,822 (0x336),360 (0x168),1358 (0x54E),360,160,WYNAUT (0x550),BRIGHT (0x6C4),0 (0x0),341 (0x155),727 (0x2D7),pkx_sohnano.fsys (360),PSYCHC (14),PSYCHC (14),SHADOW TAG (23),None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),None (0),95,23,48,23,48,23,1,0,0,0,0,0,Level Up (4),15 (0xF),WOBBUFFET (202),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,SPLASH (150),1,CHARM (204),1,ENCORE (227),15,COUNTER (68),15,MIRROR COAT (243),15,SAFEGUARD (219),15,DESTINY BOND (194),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),2 (0x2),face360.gtx Regular (335),poke_dance.fsys -> sohnano.atx (0x1E123200),2 (0x2),face360.gtx Shiny (721),poke_dance.fsys -> sohnano_c.atx (0x1E133200)
DUSKULL  - 361,Fast (4),190,50% Male (127),97,35 (0x23),8,150,817 (0x331),355 (0x163),1360 (0x550),355,148,DUSKULL (0x54B),REQUIEM (0x60F),0 (0x0),342 (0x156),728 (0x2D8),pkx_yomawaru.fsys (361),GHOST (7),GHOST (7),LEVITATE (26),None (0),FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,None (0),SPELL TAG (213),IMPRISON (286),DESTINY BOND (194),PAIN SPLIT (220),GRUDGE (288),MEMENTO (262),FAINT ATTACK (185),None (0),None (0),20,40,90,30,90,25,0,0,1,0,1,0,Level Up (4),37 (0x25),DUSCLOPS (362),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,LEER (43),1,NIGHT SHADE (101),5,DISABLE (50),12,FORESIGHT (193),16,ASTONISH (310),23,CONFUSE RAY (109),27,PURSUIT (228),34,CURSE (174),38,WILL-O-WISP (261),45,MEAN LOOK (212),49,FUTURE SIGHT (248),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),5 (0x5),face361.gtx Regular (336),poke_dance.fsys -> yomawaru.atx (0x1EAE3200),5 (0x5),face361.gtx Shiny (722),poke_dance.fsys -> yomawaru_c.atx (0x1EAF3200)
DUSCLOPS  - 362,Fast (4),90,50% Male (127),179,35 (0x23),16,306,818 (0x332),356 (0x164),1360 (0x550),356,149,DUSCLOPS (0x54C),BECKON (0x674),0 (0x0),343 (0x157),729 (0x2D9),pkx_samayouru.fsys (362),GHOST (7),GHOST (7),PRESSURE (46),None (0),TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,None (0),SPELL TAG (213),IMPRISON (286),DESTINY BOND (194),PAIN SPLIT (220),GRUDGE (288),MEMENTO (262),FAINT ATTACK (185),None (0),None (0),40,70,130,60,130,25,0,0,1,0,2,0,None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,BIND (20),1,LEER (43),1,NIGHT SHADE (101),1,DISABLE (50),5,DISABLE (50),12,FORESIGHT (193),16,ASTONISH (310),23,CONFUSE RAY (109),27,PURSUIT (228),34,CURSE (174),37,SHADOW PUNCH (325),41,WILL-O-WISP (261),51,MEAN LOOK (212),58,FUTURE SIGHT (248),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),5 (0x5),face362.gtx Regular (337),poke_dance.fsys -> samayouru.atx (0x1DF43200),5 (0x5),face362.gtx Shiny (723),poke_dance.fsys -> samayouru_c.atx (0x1DF53200)
ROSELIA  - 363,Slow (3),150,50% Male (127),152,70 (0x46),3,20,777 (0x309),315 (0x13B),1360 (0x550),315,94,ROSELIA (0x523),THORN (0x5F6),0 (0x0),344 (0x158),730 (0x2DA),pkx_roselia.fsys (363),GRASS (12),POISON (3),NATURAL CURE (30),POISON POINT (38),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,None (0),POISON BARB (211),SPIKES (191),SYNTHESIS (235),PIN MISSILE (42),COTTON SPORE (178),None (0),None (0),None (0),None (0),50,60,45,100,80,65,0,0,0,1,0,0,None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,ABSORB (71),5,GROWTH (74),9,POISON STING (40),13,STUN SPORE (78),17,MEGA DRAIN (72),21,LEECH SEED (73),25,MAGICAL LEAF (345),29,GRASSWHISTLE (320),33,GIGA DRAIN (202),37,SWEET SCENT (230),41,INGRAIN (275),45,TOXIC (92),49,PETAL DANCE (80),53,AROMATHERAPY (312),57,SYNTHESIS (235),0,None (0),0,None (0),0,None (0),0,None (0),4 (0x4),face363.gtx Regular (338),poke_dance.fsys -> roselia.atx (0x1DE43200),4 (0x4),face363.gtx Shiny (724),poke_dance.fsys -> roselia_c.atx (0x1DE53200)
SLAKOTH  - 364,Very Slow (5),255,50% Male (127),83,70 (0x46),8,240,749 (0x2ED),287 (0x11F),1360 (0x550),287,36,SLAKOTH (0x507),SLACKER (0x690),0 (0x0),345 (0x159),731 (0x2DB),pkx_namakero.fsys (364),NORMAL (0),NORMAL (0),TRUANT (54),None (0),TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None (0),None (0),PURSUIT (228),SLASH (163),BODY SLAM (34),SNORE (173),CRUSH CLAW (306),CURSE (174),SLEEP TALK (214),None (0),60,60,60,35,35,30,1,0,0,0,0,0,Level Up (4),18 (0x12),VIGOROTH (365),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,SCRATCH (10),1,YAWN (281),7,ENCORE (227),13,SLACK OFF (303),19,FAINT ATTACK (185),25,AMNESIA (133),31,COVET (343),37,COUNTER (68),43,FLAIL (175),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),6 (0x6),face364.gtx Regular (339),poke_dance.fsys -> namakero.atx (0x1D463200),6 (0x6),face364.gtx Shiny (725),poke_dance.fsys -> namakero_c.atx (0x1D473200)
VIGOROTH  - 365,Very Slow (5),120,50% Male (127),126,70 (0x46),14,465,750 (0x2EE),288 (0x120),1360 (0x550),288,37,VIGOROTH (0x508),WILD MONKEY (0x5E4),0 (0x0),346 (0x15A),732 (0x2DC),pkx_yarukimono.fsys (365),NORMAL (0),NORMAL (0),VITAL SPIRIT (72),None (0),TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None (0),None (0),PURSUIT (228),SLASH (163),BODY SLAM (34),SNORE (173),CRUSH CLAW (306),CURSE (174),SLEEP TALK (214),None (0),80,80,80,55,55,90,0,0,0,0,0,2,Level Up (4),36 (0x24),SLAKING (366),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,SCRATCH (10),1,FOCUS ENERGY (116),1,ENCORE (227),1,UPROAR (253),7,ENCORE (227),13,UPROAR (253),19,FURY SWIPES (154),25,ENDURE (203),31,SLASH (163),37,COUNTER (68),43,FOCUS PUNCH (264),49,REVERSAL (179),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),9 (0x9),face365.gtx Regular (340),poke_dance.fsys -> yarukimono.atx (0x1EAA3200),9 (0x9),face365.gtx Shiny (726),poke_dance.fsys -> yarukimono_c.atx (0x1EAB3200)
SLAKING  - 366,Very Slow (5),45,50% Male (127),210,70 (0x46),20,1305,751 (0x2EF),289 (0x121),1360 (0x550),289,38,SLAKING (0x509),LAZY (0x6DC),0 (0x0),347 (0x15B),733 (0x2DD),pkx_kekking.fsys (366),NORMAL (0),NORMAL (0),TRUANT (54),None (0),TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None (0),None (0),PURSUIT (228),SLASH (163),BODY SLAM (34),SNORE (173),CRUSH CLAW (306),CURSE (174),SLEEP TALK (214),None (0),150,160,100,95,65,100,3,0,0,0,0,0,None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,SCRATCH (10),1,YAWN (281),1,ENCORE (227),1,SLACK OFF (303),7,ENCORE (227),13,SLACK OFF (303),19,FAINT ATTACK (185),25,AMNESIA (133),31,COVET (343),36,SWAGGER (207),37,COUNTER (68),43,FLAIL (175),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),6 (0x6),face366.gtx Regular (341),poke_dance.fsys -> kekking.atx (0x1CBF3200),6 (0x6),face366.gtx Shiny (727),poke_dance.fsys -> kekking_c.atx (0x1CC03200)
GULPIN  - 367,Slowest (2),225,50% Male (127),75,70 (0x46),4,103,778 (0x30A),316 (0x13C),1360 (0x550),316,95,GULPIN (0x524),STOMACH (0x5F7),0 (0x0),348 (0x15C),734 (0x2DE),pkx_gokulin.fsys (367),POISON (3),POISON (3),LIQUID OOZE (64),STICKY HOLD (60),FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,None (0),BIG PEARL (107),DREAM EATER (138),ACID ARMOR (151),SMOG (123),PAIN SPLIT (220),None (0),None (0),None (0),None (0),70,43,53,43,53,40,1,0,0,0,0,0,Level Up (4),26 (0x1A),SWALOT (368),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,POUND (1),6,YAWN (281),9,POISON GAS (139),14,SLUDGE (124),17,AMNESIA (133),23,ENCORE (227),28,TOXIC (92),34,STOCKPILE (254),34,SPIT UP (255),34,SWALLOW (256),39,SLUDGE BOMB (188),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),4 (0x4),face367.gtx Regular (342),poke_dance.fsys -> gokulin.atx (0x1C4B3200),4 (0x4),face367.gtx Shiny (728),poke_dance.fsys -> gokulin_c.atx (0x1C4C3200)
